 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed
30/05/2017 1:00,0.626,26.7,27.3,1015.9,-0.156,-0.128,60,5,1.6
30/05/2017 2:00,0.384,26.7,27.8,1015.3,-0.144,-0.119,60,5,2.1
30/05/2017 3:00,0.193,26.7,27.7,1014.8,-0.125,-0.105,68,6.1,1.8
30/05/2017 4:00,0.083,26.9,27.2,1014.8,-0.112,-0.097,63,4.2,2.9
30/05/2017 5:00,0.088,26.9,27,1015,-0.099,-0.084,69,4.8,2.5
30/05/2017 6:00,0.21,26.9,26.1,1015.3,-0.084,-0.066,63,3.4,1.1
30/05/2017 7:00,0.409,26.8,24.7,1015.7,-0.083,-0.062,186,2.5,1
30/05/2017 8:00,0.611,26.8,23.9,1016.4,-0.124,-0.099,177,1.6,0.8
30/05/2017 9:00,0.794,26.8,24.2,1016.9,-0.176,-0.145,195,1.7,1.2
30/05/2017 10:00,0.957,26.8,24.8,1017.5,-0.193,-0.156,191,1.6,0.3
30/05/2017 11:00,1.055,26.7,23.9,1017.4,-0.184,-0.142,185,1.5,1
30/05/2017 12:00,1.048,26.7,23.9,1017,-0.181,-0.14,146,1.5,0.3
30/05/2017 13:00,0.976,26.7,24.1,1016.4,-0.16,-0.124,206,1.6,1
30/05/2017 14:00,0.849,26.7,25.3,1016,-0.142,-0.111,310,2.6,0.2
30/05/2017 15:00,0.724,26.7,24.9,1015,-0.116,-0.089,204,2.4,0.7
30/05/2017 16:00,0.637,26.7,24.6,1014.5,-0.088,-0.072,207,2,0.3
30/05/2017 17:00,0.605,26.6,24.3,1014.8,-0.073,-0.061,197,2.2,1
30/05/2017 18:00,0.645,26.6,24.5,1014.9,-0.063,-0.048,201,2.3,1.1
30/05/2017 19:00,0.734,26.6,23.9,1014.9,-0.073,-0.057,198,1.8,0.9
30/05/2017 20:00,0.838,26.6,25.8,1015.1,-0.107,-0.09,192,1.6,0.5
30/05/2017 21:00,0.934,26.6,26.1,1015.2,-0.149,-0.131,81,3.5,1.8
30/05/2017 22:00,0.998,26.6,27.3,1015.7,-0.178,-0.158,87,2.8,0.5
30/05/2017 23:00,1.026,26.7,27.7,1015.3,-0.169,-0.145,81,8.3,5.3
31/05/2017 0:00,0.962,26.9,28,1015,-0.164,-0.144,82,9.2,3.6
31/05/2017 1:00,0.811,26.9,28.1,1014.7,-0.166,-0.149,80,8,3.2
31/05/2017 2:00,0.627,27,28.2,1014,-0.146,-0.132,82,7.6,5.3
31/05/2017 3:00,0.448,27.1,28.4,1013.2,-0.11,-0.104,83,8.3,3.7
31/05/2017 4:00,0.282,27.1,27.6,1012.9,-0.099,-0.1,77,7.9,2.6
31/05/2017 5:00,0.176,27.2,27.3,1013.1,-0.104,-0.107,33,7.2,0.2
31/05/2017 6:00,0.195,26.9,26.5,1013.4,-0.081,-0.082,208,2,1
31/05/2017 7:00,0.304,26.7,25,1013.5,-0.068,-0.067,195,1.9,0.9
31/05/2017 8:00,0.473,26.7,24.8,1014.1,-0.074,-0.071,189,1.5,0.6
31/05/2017 9:00,0.669,26.8,24.2,1014.8,-0.093,-0.084,187,1.6,1
31/05/2017 10:00,0.855,26.8,24.3,1015,-0.118,-0.102,169,1.5,0.9
31/05/2017 11:00,1.009,26.8,24.4,1015.2,-0.127,-0.109,186,1.9,1.1
31/05/2017 12:00,1.085,26.7,24.6,1015.1,-0.137,-0.118,214,1.8,0.2
31/05/2017 13:00,1.076,26.7,24.7,1015,-0.144,-0.126,189,1.6,0.6
31/05/2017 14:00,1.011,26.7,24.4,1014.3,-0.128,-0.112,162,2,0.3
31/05/2017 15:00,0.889,26.7,24.5,1014.2,-0.116,-0.105,188,1.9,1.1
31/05/2017 16:00,0.769,26.7,24.8,1013.7,-0.089,-0.079,193,1.9,0.1
31/05/2017 17:00,0.683,26.7,24.7,1013,-0.056,-0.052,186,1.8,0.4
31/05/2017 18:00,0.637,26.6,24.8,1013.2,-0.04,-0.043,148,2.4,0.6
31/05/2017 19:00,0.649,26.6,24.5,1013.8,-0.038,-0.038,182,2.7,1.7
31/05/2017 20:00,0.708,26.6,25.2,1014.3,-0.054,-0.047,194,2.5,0.1
31/05/2017 21:00,0.803,26.7,27.6,1014.2,-0.076,-0.066,150,2,0.5
31/05/2017 22:00,0.892,26.6,28.5,1014.5,-0.109,-0.1,70,5.1,2.4
31/05/2017 23:00,0.964,26.7,28.8,1014.3,-0.128,-0.116,74,5.5,1.7
1/06/2017 0:00,1,26.6,28.3,1014,-0.12,-0.11,71,4.6,1.6
1/06/2017 1:00,0.961,26.6,28.4,1013.3,-0.111,-0.104,72,6.1,1.9
1/06/2017 2:00,0.86,26.7,28.8,1012.4,-0.095,-0.095,46,4,0.9
1/06/2017 3:00,0.712,26.7,27.7,1012,-0.075,-0.084,58,3.8,1.5
1/06/2017 4:00,0.541,26.7,26.2,1012,-0.066,-0.078,215,4.6,0.9
1/06/2017 5:00,0.394,26.8,26.1,1012.3,-0.06,-0.072,30,2.7,0.2
1/06/2017 6:00,0.315,26.8,26,1012.4,-0.051,-0.06,75,3.2,1.5
1/06/2017 7:00,0.32,26.8,25.3,1012.9,-0.041,-0.049,212,2.6,0.9
1/06/2017 8:00,0.396,26.8,25.1,1013.4,-0.047,-0.05,93,2.7,0.7
1/06/2017 9:00,0.518,26.8,25.4,1013.6,-0.078,-0.077,222,1.9,0.3
1/06/2017 10:00,0.682,26.8,25.4,1014,-0.108,-0.104,223,1.6,0.5
1/06/2017 11:00,0.847,26.8,25.5,1014,-0.139,-0.131,194,1.3,0.5
1/06/2017 12:00,0.988,26.8,25.4,1013.7,-0.152,-0.145,115,1.2,0.2
1/06/2017 13:00,1.076,26.8,25.5,1013.4,-0.149,-0.145,200,1.1,0.4
1/06/2017 14:00,1.083,26.8,25.8,1013.2,-0.142,-0.141,100,1.3,0.1
1/06/2017 15:00,1.023,26.9,25.4,1012.8,-0.124,-0.125,79,3.8,1.5
1/06/2017 16:00,0.914,26.9,24.9,1012.3,-0.098,-0.103,82,3.1,0.5
1/06/2017 17:00,0.774,26.9,24.7,1012.2,-0.083,-0.093,218,1,0.3
1/06/2017 18:00,0.643,26.9,24.7,1012.4,-0.082,-0.092,167,0.8,0.3
1/06/2017 19:00,0.569,26.9,24.7,1012.6,-0.078,-0.087,108,1.4,0.6
1/06/2017 20:00,0.563,26.8,25.3,1013.5,-0.077,-0.082,113,1.9,0.2
1/06/2017 21:00,0.603,26.8,25.7,1014.1,-0.097,-0.094,334,1.5,0.2
1/06/2017 22:00,0.68,26.8,26.6,1014.5,-0.125,-0.116,19,2.3,0.8
1/06/2017 23:00,0.788,26.8,26.2,1014.5,-0.138,-0.125,186,3.5,0.4
2/06/2017 0:00,0.881,26.8,26.8,1014.2,-0.141,-0.129,17,2.9,0.6
2/06/2017 1:00,0.927,26.8,26.6,1013.4,-0.139,-0.13,201,4,0.7
2/06/2017 2:00,0.912,26.8,26.2,1012.6,-0.13,-0.13,33,3.5,0.5
2/06/2017 3:00,0.818,26.8,26.1,1012.3,-0.135,-0.142,230,3.5,0.5
2/06/2017 4:00,0.683,26.8,25.6,1012.3,-0.133,-0.143,16,3.7,0.8
2/06/2017 5:00,0.528,26.9,25.1,1012.6,-0.131,-0.141,48,4,1.2
2/06/2017 6:00,0.407,26.8,24.4,1013.2,-0.117,-0.123,108,3.9,0.9
2/06/2017 7:00,0.322,26.8,24.1,1014,-0.119,-0.118,201,3.8,0.3
2/06/2017 8:00,0.324,26.7,23.8,1014.8,-0.108,-0.1,64,2.8,0.9
2/06/2017 9:00,0.39,26.7,24.1,1015.1,-0.113,-0.097,21,2.8,0.5
2/06/2017 10:00,0.517,26.7,24,1014.6,-0.127,-0.109,180,3.2,0.5
2/06/2017 11:00,0.692,26.8,24.6,1014.4,-0.135,-0.121,45,2.6,0.8
2/06/2017 12:00,0.869,26.8,24.5,1013.5,-0.147,-0.136,278,2.4,0.7
2/06/2017 13:00,1.016,26.7,23.8,1012.8,-0.149,-0.147,83,3.4,0.5
2/06/2017 14:00,1.09,26.7,24.3,1012.2,-0.154,-0.159,39,3.5,0.7
2/06/2017 15:00,1.095,26.7,24.3,1011.5,-0.144,-0.155,36,2.9,0.8
2/06/2017 16:00,1.028,26.7,23.6,1011.3,-0.122,-0.139,274,3.3,0.7
2/06/2017 17:00,0.899,26.7,23.7,1011,-0.101,-0.121,169,4.3,1.2
2/06/2017 18:00,0.734,26.7,23.5,1012,-0.095,-0.117,61,2.8,0.7
2/06/2017 19:00,0.589,26.7,22.6,1012.8,-0.093,-0.105,232,2.6,0.1
2/06/2017 20:00,0.497,26.7,22.5,1013.2,-0.096,-0.1,41,2.3,0.5
2/06/2017 21:00,0.467,26.7,23.1,1013.5,-0.11,-0.111,48,3,0.6
2/06/2017 22:00,0.498,26.7,22.8,1013.8,-0.134,-0.131,219,2.9,0.8
2/06/2017 23:00,0.578,26.7,23.5,1013.7,-0.161,-0.156,56,3.5,0.7
3/06/2017 0:00,0.687,26.7,23.5,1013.3,-0.18,-0.176,67,2.9,1.9
3/06/2017 1:00,0.815,26.7,24.2,1012.3,-0.162,-0.162,68,3.4,1.7
3/06/2017 2:00,0.882,26.7,24.7,1011.4,-0.156,-0.167,266,2.7,0.2
3/06/2017 3:00,0.878,26.7,24.2,1011.1,-0.157,-0.176,67,2.6,0.5
3/06/2017 4:00,0.814,26.7,24.4,1011.1,-0.153,-0.175,130,2,0.4
3/06/2017 5:00,0.698,26.6,24,1011.4,-0.151,-0.172,88,2.9,0.8
3/06/2017 6:00,0.56,26.6,24.1,1011.6,-0.146,-0.164,79,3.8,0.9
3/06/2017 7:00,0.425,26.6,23.3,1012.2,-0.153,-0.169,90,2.4,1.3
3/06/2017 8:00,0.353,26.6,23.1,1013,-0.145,-0.154,200,2.8,0.2
3/06/2017 9:00,0.348,26.6,22.7,1013.4,-0.14,-0.142,125,1.6,0.4
3/06/2017 10:00,0.428,26.6,22.4,1013.4,-0.129,-0.127,209,1.5,0.2
3/06/2017 11:00,0.58,26.6,22.1,1013.3,-0.116,-0.115,141,1.2,0.4
3/06/2017 12:00,0.769,26.6,22.2,1013,-0.111,-0.111,98,1.4,0.2
3/06/2017 13:00,0.948,26.6,21.8,1012.8,-0.118,-0.121,124,1.6,0.7
3/06/2017 14:00,1.067,26.6,23.6,1012.4,-0.141,-0.146,7,2.3,0.6
3/06/2017 15:00,1.134,26.6,23.3,1011.7,-0.139,-0.148,35,2.6,0.3
3/06/2017 16:00,1.113,26.6,23.3,1011,-0.133,-0.15,272,2.3,0.5
3/06/2017 17:00,1.005,26.5,22,1011,-0.129,-0.151,133,1,0.4
3/06/2017 18:00,0.843,26.6,23.4,1011.2,-0.117,-0.14,40,1.3,0.2
3/06/2017 19:00,0.664,26.6,23.5,1011.7,-0.106,-0.126,90,1.2,0.3
3/06/2017 20:00,0.517,26.5,24.1,1012.5,-0.096,-0.111,63,2,0.6
3/06/2017 21:00,0.436,26.5,24.1,1013,-0.084,-0.091,170,2.3,0.4
3/06/2017 22:00,0.418,26.5,23.9,1013.5,-0.089,-0.091,236,1.9,0.3
3/06/2017 23:00,0.45,26.5,24.6,1013.2,-0.121,-0.119,10,1.2,0.2
4/06/2017 0:00,0.545,26.5,24.6,1012.7,-0.147,-0.149,232,2.1,0.3
4/06/2017 1:00,0.686,26.5,25.1,1012,-0.15,-0.156,73,2.2,0.2
4/06/2017 2:00,0.809,26.5,25.7,1010.8,-0.152,-0.166,52,1.9,0.5
4/06/2017 3:00,0.881,26.5,24.9,1010.8,-0.155,-0.18,219,2.3,0.5
4/06/2017 4:00,0.903,26.5,24.3,1010.5,-0.144,-0.168,211,1.9,0.4
4/06/2017 5:00,0.851,26.5,24.1,1010.7,-0.137,-0.164,107,1.7,0.4
4/06/2017 6:00,0.745,26.5,23.9,1011.3,-0.129,-0.154,86,2.5,0.7
4/06/2017 7:00,0.611,26.5,24,1011.7,-0.123,-0.142,130,2.1,0.6
4/06/2017 8:00,0.486,26.6,23.7,1012.5,-0.124,-0.138,194,2.7,0.5
4/06/2017 9:00,0.41,26.6,23.7,1013,-0.124,-0.131,106,2.7,0.2
4/06/2017 10:00,0.401,26.6,23.6,1013.3,-0.13,-0.132,272,2.7,0.1
4/06/2017 11:00,0.481,26.6,24,1013.3,-0.128,-0.127,93,1.7,0.7
4/06/2017 12:00,0.643,26.6,23.6,1012.7,-0.118,-0.118,74,2.3,0.3
4/06/2017 13:00,0.832,26.6,24.1,1012.5,-0.12,-0.125,281,2.4,0.2
4/06/2017 14:00,1.014,26.5,24.1,1012.2,-0.119,-0.127,244,1.9,0.4
4/06/2017 15:00,1.137,26.5,23.7,1011.7,-0.121,-0.132,175,1.9,0.3
4/06/2017 16:00,1.178,26.5,22.5,1011.6,-0.118,-0.134,204,1.2,0.7
4/06/2017 17:00,1.121,26.4,21.9,1011.3,-0.115,-0.132,177,1.2,0.1
4/06/2017 18:00,0.984,26.4,21.8,1011.8,-0.107,-0.126,190,1.5,0.1
4/06/2017 19:00,0.782,26.4,21.4,1012.7,-0.107,-0.12,173,1.3,0.1
4/06/2017 20:00,0.571,26.4,22.1,1013.2,-0.114,-0.119,193,1.1,0.2
4/06/2017 21:00,0.416,26.3,25,1013.9,-0.109,-0.109,181,1.1,0.2
4/06/2017 22:00,0.328,26.3,25.9,1014.2,-0.113,-0.106,84,2.7,1.2
4/06/2017 23:00,0.333,26.3,25.5,1013.9,-0.112,-0.103,67,3.5,1.1
5/06/2017 0:00,0.419,26.4,26.3,1013.6,-0.112,-0.106,72,3.8,2
5/06/2017 1:00,0.575,26.4,25.9,1012.8,-0.101,-0.098,199,4.2,0.7
5/06/2017 2:00,0.733,26.4,27,1012.1,-0.105,-0.11,253,2.5,0.5
5/06/2017 3:00,0.858,26.4,26.8,1011.7,-0.117,-0.129,33,4.5,0.6
5/06/2017 4:00,0.933,26.4,27.2,1011.5,-0.124,-0.14,171,4.1,0.8
5/06/2017 5:00,0.951,26.4,25.5,1011.6,-0.117,-0.134,254,4,0.5
5/06/2017 6:00,0.892,26.4,24.8,1011.9,-0.113,-0.129,149,3.2,0.5
5/06/2017 7:00,0.764,26.4,24.3,1012.5,-0.12,-0.133,152,2.6,0.9
5/06/2017 8:00,0.616,26.4,24.3,1013.4,-0.127,-0.133,196,2.7,0.8
5/06/2017 9:00,0.499,26.4,24.5,1013.9,-0.123,-0.121,111,3.3,0.6
5/06/2017 10:00,0.441,26.4,24.5,1013.8,-0.115,-0.109,60,3.1,1.1
5/06/2017 11:00,0.47,26.4,24.2,1013.8,-0.099,-0.094,100,3.5,0.8
5/06/2017 12:00,0.582,26.4,23.8,1013.3,-0.088,-0.083,81,2.5,0.6
5/06/2017 13:00,0.747,26.4,23.6,1012.9,-0.093,-0.093,157,1.9,0.4
5/06/2017 14:00,0.937,26.4,23.9,1012.4,-0.099,-0.103,96,2.1,0.5
5/06/2017 15:00,1.096,26.4,23.1,1011.9,-0.108,-0.117,78,3.8,0.5
5/06/2017 16:00,1.189,26.3,22.8,1011.8,-0.111,-0.125,132,2.7,0.5
5/06/2017 17:00,1.194,26.3,23.4,1012,-0.106,-0.121,81,2.3,0.3
5/06/2017 18:00,1.088,26.3,22.8,1012.4,-0.11,-0.123,163,2.3,0.4
5/06/2017 19:00,0.903,26.3,22,1013.1,-0.111,-0.119,118,1.5,0.7
5/06/2017 20:00,0.671,26.3,22.6,1013.8,-0.119,-0.12,130,2.1,0
5/06/2017 21:00,0.451,26.4,25.2,1014.7,-0.13,-0.124,75,1.7,1
5/06/2017 22:00,0.303,26.6,26,1015,-0.128,-0.113,71,3.9,1.9
5/06/2017 23:00,0.229,26.7,26,1014.7,-0.137,-0.12,72,4.1,1.2
6/06/2017 0:00,0.256,26.7,25.8,1014.3,-0.145,-0.131,244,4.3,1.3
6/06/2017 1:00,0.374,26.8,26.3,1013.4,-0.147,-0.137,261,4.3,1.3
6/06/2017 2:00,0.544,26.7,26.8,1012.5,-0.149,-0.149,77,4.1,2
6/06/2017 3:00,0.726,26.7,26.6,1012.2,-0.143,-0.151,294,4.4,1.2
6/06/2017 4:00,0.888,26.8,26.3,1012,-0.124,-0.135,55,3.9,1.1
6/06/2017 5:00,0.978,26.7,25.8,1012,-0.112,-0.124,78,3.5,1.8
6/06/2017 6:00,0.984,26.5,25,1012.2,-0.103,-0.115,195,2.8,0.4
6/06/2017 7:00,0.899,26.4,23.2,1012.8,-0.108,-0.118,179,1.6,0.7
6/06/2017 8:00,0.76,26.4,22.4,1013.5,-0.115,-0.119,186,1.9,0.8
6/06/2017 9:00,0.607,26.4,22,1014,-0.125,-0.122,180,1.6,0.2
6/06/2017 10:00,0.495,26.4,21.9,1014,-0.125,-0.118,192,2.1,1.2
6/06/2017 11:00,0.444,26.4,21.7,1014.2,-0.129,-0.121,189,1.7,0.3
6/06/2017 12:00,0.498,26.4,21.7,1013.7,-0.117,-0.108,179,1.5,0.9
6/06/2017 13:00,0.636,26.4,21.6,1013.3,-0.109,-0.105,183,1.8,1.2
6/06/2017 14:00,0.835,26.4,21.6,1012.9,-0.098,-0.098,181,1.5,1
6/06/2017 15:00,1.027,26.4,21.4,1012.5,-0.096,-0.099,195,1.7,0.6
6/06/2017 16:00,1.175,26.4,21.8,1011.7,-0.09,-0.098,183,2,1
6/06/2017 17:00,1.237,26.4,22.1,1011.7,-0.086,-0.102,183,2.1,1.4
6/06/2017 18:00,1.183,26.4,22,1012,-0.093,-0.108,183,2.1,1.4
6/06/2017 19:00,1.035,26.4,22.2,1012.5,-0.094,-0.105,188,1.9,1
6/06/2017 20:00,0.812,26.2,23.3,1013.1,-0.098,-0.105,190,2,0.7
6/06/2017 21:00,0.571,26.3,26.2,1013.8,-0.102,-0.102,69,2.7,1.7
6/06/2017 22:00,0.367,26.3,27.3,1013.7,-0.103,-0.098,71,6.6,3.4
6/06/2017 23:00,0.238,26.2,28,1013.4,-0.103,-0.099,71,5.9,3.8
7/06/2017 0:00,0.209,26.2,27.9,1012.8,-0.103,-0.102,71,7.2,3.4
7/06/2017 1:00,0.282,26.2,28.3,1012,-0.105,-0.11,72,7.1,4.2
7/06/2017 2:00,0.443,26.3,27.8,1011.1,-0.103,-0.116,74,6.8,3.2
7/06/2017 3:00,0.632,26.3,27.6,1010.8,-0.108,-0.129,73,6.7,3.2
7/06/2017 4:00,0.825,26.3,27.6,1010.4,-0.099,-0.124,80,7,3.3
7/06/2017 5:00,0.968,26.3,27.6,1010.6,-0.093,-0.121,75,6.6,3
7/06/2017 6:00,1.041,26.3,26.7,1010.9,-0.081,-0.107,91,4.9,1.6
7/06/2017 7:00,1.03,26.4,25.9,1011.4,-0.065,-0.088,97,3.8,0.6
7/06/2017 8:00,0.922,26.4,25.7,1012,-0.069,-0.087,109,2.4,0.7
7/06/2017 9:00,0.763,26.4,25.4,1012.4,-0.084,-0.096,101,2.4,0.2
7/06/2017 10:00,0.631,26.4,24.8,1012.7,-0.078,-0.086,131,1.4,0.4
7/06/2017 11:00,0.541,26.5,24.2,1012.8,-0.073,-0.078,182,1.4,0.2
7/06/2017 12:00,0.519,26.5,23.9,1012.5,-0.077,-0.082,185,1.1,0.4
7/06/2017 13:00,0.596,26.5,23.5,1012.3,-0.079,-0.087,189,1.4,0.6
7/06/2017 14:00,0.751,26.5,23.6,1011.9,-0.082,-0.092,211,1.3,0.5
7/06/2017 15:00,0.937,26.4,23.3,1011.3,-0.089,-0.103,198,1,0.3
7/06/2017 16:00,1.094,26.4,23.2,1010.9,-0.103,-0.123,190,2,0.3
7/06/2017 17:00,1.199,26.4,23,1010.7,-0.105,-0.129,198,1.5,0.3
7/06/2017 18:00,1.212,26.4,23.3,1010.8,-0.104,-0.129,183,1.6,0.4
7/06/2017 19:00,1.12,26.3,23.3,1011.3,-0.099,-0.123,191,1.4,0.6
7/06/2017 20:00,0.932,26.3,23.8,1011.8,-0.096,-0.115,193,1.4,0.7
7/06/2017 21:00,0.69,26.3,25.6,1012.7,-0.097,-0.111,39,2.1,0.2
7/06/2017 22:00,0.441,26.3,27.9,1013,-0.11,-0.115,86,0.7,0.3
7/06/2017 23:00,0.254,26.4,29.6,1012.7,-0.112,-0.115,301,2.8,1.2
8/06/2017 0:00,0.167,26.5,27.8,1012.3,-0.104,-0.11,239,4.2,1.3
8/06/2017 1:00,0.191,26.5,28.4,1011.7,-0.097,-0.107,279,4.5,1.8
8/06/2017 2:00,0.309,26.5,28.1,1011.1,-0.102,-0.118,284,4.2,1.3
8/06/2017 3:00,0.498,26.6,27.5,1011,-0.103,-0.125,253,3.9,1.6
8/06/2017 4:00,0.708,26.5,28,1010.9,-0.101,-0.124,271,4.4,1.1
8/06/2017 5:00,0.906,26.5,26.4,1011.1,-0.084,-0.107,268,3.4,0.8
8/06/2017 6:00,1.042,26.5,25.8,1011.4,-0.068,-0.089,293,2.5,0.5
8/06/2017 7:00,1.073,26.5,25.4,1012,-0.068,-0.086,287,1.9,0.5
8/06/2017 8:00,1.008,26.5,25.3,1012.8,-0.074,-0.086,200,1.6,0.5
8/06/2017 9:00,0.866,26.5,24.4,1013.2,-0.089,-0.093,188,1.3,0.7
8/06/2017 10:00,0.717,26.5,24.2,1013.5,-0.091,-0.091,188,1.6,0.5
8/06/2017 11:00,0.592,26.5,24.3,1013.6,-0.089,-0.087,207,1.1,0.5
8/06/2017 12:00,0.519,26.5,23.9,1013.5,-0.094,-0.091,166,1.1,0.1
8/06/2017 13:00,0.524,26.5,23.5,1013.6,-0.11,-0.108,187,1.3,1
8/06/2017 14:00,0.635,26.5,23.3,1013.4,-0.114,-0.11,154,1.5,0.3
8/06/2017 15:00,0.808,26.5,22.8,1012.5,-0.118,-0.117,189,1.7,0.7
8/06/2017 16:00,0.986,26.5,22.2,1012,-0.124,-0.132,195,1.9,0.9
8/06/2017 17:00,1.134,26.5,21.9,1011.8,-0.117,-0.13,199,1.7,1
8/06/2017 18:00,1.21,26.5,22.4,1012,-0.106,-0.12,199,1.5,0.6
8/06/2017 19:00,1.178,26.5,22.1,1012.5,-0.099,-0.111,207,1.3,0.9
8/06/2017 20:00,1.038,26.4,22.7,1013.2,-0.095,-0.102,216,1.3,0.8
8/06/2017 21:00,0.82,26.5,26.5,1014,-0.09,-0.089,235,2,0.6
8/06/2017 22:00,0.564,26.5,26.5,1014.6,-0.096,-0.088,16,2.5,0.6
8/06/2017 23:00,0.344,26.5,27.4,1014.5,-0.091,-0.078,197,4.3,1.2
9/06/2017 0:00,0.195,26.5,27.6,1014.1,-0.086,-0.074,255,3.7,1
9/06/2017 1:00,0.149,26.6,27.7,1013.2,-0.084,-0.076,258,4.2,1.3
9/06/2017 2:00,0.21,26.6,26.2,1012.5,-0.092,-0.093,270,3.4,0.8
9/06/2017 3:00,0.373,26.6,26.3,1012,-0.095,-0.103,332,3.9,0.9
9/06/2017 4:00,0.566,26.6,26.3,1011.8,-0.114,-0.127,270,4.7,0.9
9/06/2017 5:00,0.762,26.6,26.9,1012,-0.128,-0.142,292,4.1,0.8
9/06/2017 6:00,0.942,26.6,24.8,1012.6,-0.114,-0.126,175,2.6,0.5
9/06/2017 7:00,1.038,26.6,24,1013.1,-0.108,-0.114,193,1.9,0.3
9/06/2017 8:00,1.035,26.6,23.3,1013.8,-0.105,-0.106,219,1.2,0.6
9/06/2017 9:00,0.946,26.6,23.3,1014.7,-0.101,-0.095,127,1.1,0.2
9/06/2017 10:00,0.808,26.6,22.4,1014.9,-0.099,-0.085,151,1,0.3
9/06/2017 11:00,0.667,26.6,22.4,1015.1,-0.099,-0.082,203,1.6,0.4
9/06/2017 12:00,0.569,26.5,22.9,1014.9,-0.093,-0.075,201,1.2,0.1
9/06/2017 13:00,0.535,26.3,22.7,1014.7,-0.094,-0.078,197,1.2,0.4
9/06/2017 14:00,0.598,26.3,22.2,1014.4,-0.093,-0.078,198,1.3,0.2
9/06/2017 15:00,0.744,26.3,21.7,1014.1,-0.088,-0.077,194,1.4,0.9
9/06/2017 16:00,0.926,26.4,21.6,1013.8,-0.086,-0.078,188,1.6,0.9
9/06/2017 17:00,1.086,26.5,21.4,1013.6,-0.087,-0.081,187,1.5,0.4
9/06/2017 18:00,1.179,26.5,21,1013.7,-0.099,-0.096,196,1.6,0.2
9/06/2017 19:00,1.187,26.5,20.9,1014.1,-0.11,-0.105,195,1.3,0.8
9/06/2017 20:00,1.104,26.5,22.4,1014.5,-0.107,-0.098,196,1.2,0.1
9/06/2017 21:00,0.923,26.5,25.3,1015.2,-0.103,-0.09,118,1.7,0.1
9/06/2017 22:00,0.668,26.5,26.3,1015.5,-0.117,-0.097,203,2.6,1
9/06/2017 23:00,0.423,26.6,26.5,1015.4,-0.117,-0.095,168,3.2,1.2
10/06/2017 0:00,0.239,26.6,26.9,1015.2,-0.102,-0.08,223,4.5,0.9
10/06/2017 1:00,0.139,26.6,27,1014.6,-0.089,-0.07,210,4.5,0.9
10/06/2017 2:00,0.14,26.7,27.6,1013.9,-0.093,-0.081,309,4.6,0.8
10/06/2017 3:00,0.254,26.6,26.9,1013.6,-0.099,-0.093,327,3.9,0.7
10/06/2017 4:00,0.437,26.6,26.5,1013.5,-0.112,-0.109,234,3.8,0.9
10/06/2017 5:00,0.641,26.6,26.6,1013.6,-0.128,-0.125,205,3,0.6
10/06/2017 6:00,0.84,26.6,25.2,1013.9,-0.128,-0.124,201,2.2,0.5
10/06/2017 7:00,0.993,26.6,22.8,1014.4,-0.114,-0.107,184,1.4,0.2
10/06/2017 8:00,1.05,26.6,22,1015,-0.108,-0.096,182,1.3,0.4
10/06/2017 9:00,1.004,26.5,21.5,1015.4,-0.11,-0.092,184,1,0.2
10/06/2017 10:00,0.887,26.5,21.1,1015.6,-0.111,-0.089,189,1.3,0.3
10/06/2017 11:00,0.743,26.5,21.2,1015.7,-0.114,-0.09,175,0.9,0.1
10/06/2017 12:00,0.625,26.5,20.8,1015.7,-0.107,-0.082,173,1,0.2
10/06/2017 13:00,0.554,26.3,20.5,1015.5,-0.102,-0.078,157,1.5,0.6
10/06/2017 14:00,0.563,26.2,20.4,1015.3,-0.1,-0.078,147,0.9,0.2
10/06/2017 15:00,0.663,26.3,20.5,1014.7,-0.094,-0.075,155,1.3,0.6
10/06/2017 16:00,0.82,26.3,19.8,1014.2,-0.093,-0.079,214,1.3,0
10/06/2017 17:00,0.969,26.3,20.2,1014.2,-0.111,-0.101,176,1.2,0.6
10/06/2017 18:00,1.085,26.3,19.3,1014.3,-0.126,-0.116,172,1.1,0.4
10/06/2017 19:00,1.135,26.4,18.9,1014.9,-0.143,-0.132,200,1.1,0.4
10/06/2017 20:00,1.106,26.4,20.7,1015.7,-0.146,-0.128,200,1,0.5
10/06/2017 21:00,0.988,26.3,24.9,1015.9,-0.135,-0.11,82,1.5,1
10/06/2017 22:00,0.785,26.3,26,1016.1,-0.128,-0.101,86,2.4,1
10/06/2017 23:00,0.536,26.3,26.3,1015.9,-0.132,-0.103,68,3.8,1.6
11/06/2017 0:00,0.32,26.3,25.9,1015.4,-0.121,-0.095,247,4.2,1
11/06/2017 1:00,0.187,26.3,25.6,1015.1,-0.089,-0.068,284,4.7,1.1
11/06/2017 2:00,0.145,26.6,27.2,1014.5,-0.069,-0.051,323,4.9,0.5
11/06/2017 3:00,0.208,26.7,25.8,1013.8,-0.063,-0.052,63,4.5,1.6
11/06/2017 4:00,0.364,26.7,25.2,1013.7,-0.066,-0.061,76,4.3,2.4
11/06/2017 5:00,0.558,26.3,25.3,1013.9,-0.084,-0.08,76,4.9,2
11/06/2017 6:00,0.75,26.4,24.9,1014.3,-0.107,-0.101,90,3.8,1.1
11/06/2017 7:00,0.923,26.5,22.7,1015.2,-0.11,-0.099,185,2,1
